evid,event_lat,event_lon,event_depth,origin_time,magnitude,magnitude_type,rflag,utc
60031264,44.7878333,-110.8061667,6.82,1663506183.83,0.82,d,F,2022-09-18 13:03:03.830000+00:00
60031269,44.7976667,-110.8045,5.71,1663506516.5699997,-0.11,d,F,2022-09-18 13:08:36.570000+00:00
60031279,44.7843333,-110.8005,5.04,1663506636.959999,-0.4,d,F,2022-09-18 13:10:36.959999+00:00
60031284,44.7758333,-110.8011667,4.53,1663506712.6899986,-0.11,d,F,2022-09-18 13:11:52.689999+00:00
60031289,44.733,-110.8693333,-1.49,1663506764.1499977,-0.35,d,F,2022-09-18 13:12:44.149998+00:00
60031294,44.7863333,-110.7091667,4.29,1663655640.09,1.52,d,F,2022-09-20 06:34:00.090000+00:00
60031299,44.7875,-110.8098333,5.25,1663506967.6299996,0.37,d,F,2022-09-18 13:16:07.630000+00:00
60031304,44.7723333,-110.8056667,4.89,1663507033.0499992,-9.99,h,F,2022-09-18 13:17:13.049999+00:00
60031309,44.816,-110.8115,10.94,1663507210.1099997,0.22,d,F,2022-09-18 13:20:10.110000+00:00
60031314,44.775,-110.81,5.37,1663507224.3099997,0.76,d,F,2022-09-18 13:20:24.310000+00:00
60031319,44.8081667,-110.804,7.94,1663507492.1499977,0.67,d,F,2022-09-18 13:24:52.149998+00:00
60031324,44.7935,-110.7983333,5.27,1663507990.3899994,0.89,d,F,2022-09-18 13:33:10.389999+00:00
60031329,44.7773333,-110.801,4.18,1663533680.25,1.13,d,F,2022-09-18 20:41:20.250000+00:00
60031334,44.7496667,-110.8276667,4.04,1663533921.8199997,0.98,d,F,2022-09-18 20:45:21.820000+00:00
60031339,44.789,-110.8056667,4.87,1663533943.1399994,0.62,d,F,2022-09-18 20:45:43.139999+00:00
60031344,44.789,-110.8021667,1.72,1663508055.3399992,0.69,d,F,2022-09-18 13:34:15.339999+00:00
60031349,44.7823333,-110.8003333,3.49,1663508041.99,0.22,d,F,2022-09-18 13:34:01.990000+00:00
60031354,44.7815,-110.8048333,4.27,1663508026.7700005,0.48,d,F,2022-09-18 13:33:46.770000+00:00
60031359,44.785,-110.8025,5.01,1663508359.5599997,0.58,d,F,2022-09-18 13:39:19.560000+00:00
60031364,44.7763333,-110.8055,4.66,1663508620.6499977,0.66,d,F,2022-09-18 13:43:40.649998+00:00
60031369,44.7725,-110.8006667,2.14,1663508648.83,0.09,d,F,2022-09-18 13:44:08.830000+00:00
60031374,44.7776667,-110.8016667,3.84,1663508773.2199993,0.18,d,F,2022-09-18 13:46:13.219999+00:00
60031379,44.7806667,-110.8098333,4.84,1663508912.489998,1.14,l,F,2022-09-18 13:48:32.489998+00:00
60031384,44.7776667,-110.8051667,4.69,1663510257.5,0.76,d,F,2022-09-18 14:10:57.500000+00:00
60031389,44.775,-110.804,3.63,1663510286.83,0.19,d,F,2022-09-18 14:11:26.830000+00:00
60031394,44.7778333,-110.8056667,4.87,1663510458.6000004,0.75,l,F,2022-09-18 14:14:18.600000+00:00
60031399,44.7773333,-110.812,4.69,1663756592.630001,0.92,d,F,2022-09-21 10:36:32.630001+00:00
60031404,44.7455,-110.8025,0.06,1663757302.539999,0.37,l,F,2022-09-21 10:48:22.539999+00:00
60031409,44.7645,-110.8068333,2.11,1663510623.39,-0.36,d,F,2022-09-18 14:17:03.390000+00:00
60031419,44.7888333,-110.802,4.74,1663510838.959999,0.04,d,F,2022-09-18 14:20:38.959999+00:00
60031424,44.7686667,-110.812,3.29,1663513861.96,-0.61,d,F,2022-09-18 15:11:01.960000+00:00
60031429,44.7725,-110.7931667,2.03,1663513890.42,-0.2,d,F,2022-09-18 15:11:30.420000+00:00
60031439,44.7776667,-110.7951667,4.13,1663518914.0699997,0.52,d,F,2022-09-18 16:35:14.070000+00:00
60031444,44.7775,-110.795,2.21,1663519367.5,0.5,d,F,2022-09-18 16:42:47.500000+00:00
60031449,44.7825,-110.8061667,4.67,1663520026.7599983,0.44,d,F,2022-09-18 16:53:46.759998+00:00
60031454,44.7828333,-110.8095,4.46,1663520845.2399998,-0.58,d,F,2022-09-18 17:07:25.240000+00:00
60031459,44.7715,-110.8035,2.57,1663532971.8099997,-0.08,d,F,2022-09-18 20:29:31.810000+00:00
60031469,44.7653333,-110.7781667,-0.6,1663520246.6599998,-0.66,d,F,2022-09-18 16:57:26.660000+00:00
60031474,44.7718333,-110.8053333,2.09,1663534883.1099987,0.64,d,F,2022-09-18 21:01:23.109999+00:00
60031479,44.7666667,-110.8061667,2.11,1663535035.0599976,0.16,d,F,2022-09-18 21:03:55.059998+00:00
60031489,44.7836667,-110.7968333,2.13,1663524438.8199997,0.01,d,F,2022-09-18 18:07:18.820000+00:00
60031494,44.7915,-110.798,5.65,1663524468.539997,0.01,d,F,2022-09-18 18:07:48.539997+00:00
60031509,44.7735,-110.8081667,4.19,1663525962.8099976,-0.4,d,F,2022-09-18 18:32:42.809998+00:00
60031514,44.8048333,-110.7936667,-0.04,1663526737.2000008,-0.59,d,F,2022-09-18 18:45:37.200001+00:00
60031524,44.787,-110.8068333,5.33,1663766212.1699982,0.85,l,F,2022-09-21 13:16:52.169998+00:00
60031529,44.7511667,-110.737,1.97,1663542370.3099997,0.72,d,F,2022-09-18 23:06:10.310000+00:00
60031534,44.7741667,-110.709,3.32,1663542375.5099993,-0.22,d,F,2022-09-18 23:06:15.509999+00:00
60031537,44.7393333,-110.763,8.16,1374321401.9199982,1.7,l,F,2013-07-20 11:56:41.919998+00:00
60031539,44.7515,-110.8741667,0.3,1663619953.08,1.28,d,F,2022-09-19 20:39:13.080000+00:00
60031542,44.807,-110.997,7.92,1374321916.7399998,0.34,d,F,2013-07-20 12:05:16.740000+00:00
60031544,44.7778333,-110.8065,4.28,1663631091.5099983,0.83,d,F,2022-09-19 23:44:51.509998+00:00
60031549,44.7763333,-110.8061667,3.99,1663631102.65,0.34,d,F,2022-09-19 23:45:02.650000+00:00
60031554,44.5755,-110.742,2.06,1663632062.69,0.88,d,F,2022-09-20 00:01:02.690000+00:00
60031559,44.4661667,-110.6076667,4.9,1663665858.6900003,0.74,d,F,2022-09-20 09:24:18.690000+00:00
60031564,44.4351667,-110.5775,3.09,1663665841.82,0.61,d,F,2022-09-20 09:24:01.820000+00:00
60031569,44.778,-110.801,3.33,1663667929.1499977,0.47,d,F,2022-09-20 09:58:49.149998+00:00
60031574,44.7713333,-110.7966667,2.44,1663797485.1599998,0.66,d,F,2022-09-21 21:58:05.160000+00:00
60031579,44.794,-110.7941667,5.29,1663863825.6899986,0.83,d,F,2022-09-22 16:23:45.689999+00:00
60031584,44.7713333,-110.8008333,2.05,1663863848.4799995,0.19,d,F,2022-09-22 16:24:08.480000+00:00
60031587,44.3956667,-110.7878333,2.62,1374382014.0499992,0.54,d,F,2013-07-21 04:46:54.049999+00:00
60031589,44.7836667,-110.8016667,5.21,1664180294.63,0.39,d,F,2022-09-26 08:18:14.630000+00:00
60031594,44.807,-110.7968333,7.45,1664372766.71,0.15,d,F,2022-09-28 13:46:06.710000+00:00
60031599,44.774,-110.8016667,4.77,1664455094.0499992,0.93,d,F,2022-09-29 12:38:14.049999+00:00
60031604,44.7948333,-110.797,6.92,1664408538.5200005,0.48,l,F,2022-09-28 23:42:18.520000+00:00
60031609,44.7731667,-110.8845,5.24,1664486518.239998,-0.07,d,F,2022-09-29 21:21:58.239998+00:00
60031612,44.7336667,-110.8101667,7.2,1374431490.17,1.55,l,F,2013-07-21 18:31:30.170000+00:00
60031617,44.7313333,-110.8123333,1.87,1374431672.5599976,0.8,l,F,2013-07-21 18:34:32.559998+00:00
60031619,44.7751667,-110.8015,8.09,1664495953.5699997,2.63,l,F,2022-09-29 23:59:13.570000+00:00
60031622,44.737,-110.8111667,6.57,1374432063.75,1.17,l,F,2013-07-21 18:41:03.750000+00:00
60031624,44.7731667,-110.798,4.15,1664496067.8999996,0.12,d,F,2022-09-30 00:01:07.900000+00:00
60031627,44.7338333,-110.8083333,5.65,1374433220.3400002,0.87,l,F,2013-07-21 19:00:20.340000+00:00
60031629,44.7931667,-110.7968333,6.35,1664496154.7199974,0.66,d,F,2022-09-30 00:02:34.719997+00:00
60031639,44.79,-110.7961667,5.69,1664496302.5,0.51,d,F,2022-09-30 00:05:02.500000+00:00
60031644,44.7711667,-110.8018333,3.97,1664496361.27,-0.52,d,F,2022-09-30 00:06:01.270000+00:00
60031652,44.8161667,-110.9833333,7.98,1374464989.4199982,0.72,l,F,2013-07-22 03:49:49.419998+00:00
60031654,44.7466667,-110.9091667,2.99,1664497068.5900002,-0.61,d,F,2022-09-30 00:17:48.590000+00:00
60031659,44.7923333,-110.7925,5.51,1664498014.869999,0.42,d,F,2022-09-30 00:33:34.869999+00:00
60031667,44.6301667,-110.3421667,1.9,1374506827.48,1.55,d,F,2013-07-22 15:27:07.480000+00:00
60031669,44.782,-110.7941667,5.13,1664499623.8899994,-0.55,d,F,2022-09-30 01:00:23.889999+00:00
60031674,44.7731667,-110.8015,4.84,1664500254.8799973,0.95,l,F,2022-09-30 01:10:54.879997+00:00
60031679,44.7933333,-110.7938333,5.38,1664501381.619999,-0.25,d,F,2022-09-30 01:29:41.619999+00:00
60031684,44.6215,-110.7475,2.08,1664501340.5,-0.56,d,F,2022-09-30 01:29:00.500000+00:00
60031689,44.619,-110.3233333,5.35,1664501828.0999994,0.17,d,F,2022-09-30 01:37:08.099999+00:00
60031694,44.7866667,-110.7955,5.6,1664503078.5499992,-0.17,d,F,2022-09-30 01:57:58.549999+00:00
60031699,44.781,-110.7931667,5.57,1664503291.4799995,-0.16,d,F,2022-09-30 02:01:31.480000+00:00
60031704,44.7976667,-110.7896667,7.71,1664503554.3799973,0.18,d,F,2022-09-30 02:05:54.379997+00:00
60031709,44.8095,-110.7828333,6.44,1664503677.5599976,-0.21,d,F,2022-09-30 02:07:57.559998+00:00
60031719,44.7918333,-110.7971667,6.88,1664507651.9699993,0.39,d,F,2022-09-30 03:14:11.969999+00:00
60031724,44.7865,-110.7976667,5.34,1664509099.8799992,-0.74,d,F,2022-09-30 03:38:19.879999+00:00
60031729,44.7928333,-110.8071667,6.09,1664510518.7700005,-0.63,d,F,2022-09-30 04:01:58.770000+00:00
60031734,44.7978333,-110.7868333,5.56,1664516382.3999977,-0.22,d,F,2022-09-30 05:39:42.399998+00:00
60031739,44.7793333,-110.8098333,3.14,1664534623.7799988,-0.06,d,F,2022-09-30 10:43:43.779999+00:00
60031757,44.561,-110.9306667,13.69,1374583053.119999,-0.09,d,F,2013-07-23 12:37:33.119999+00:00
60031764,44.7886667,-110.801,7.99,1664503559.289997,0.31,d,F,2022-09-30 02:05:59.289997+00:00
60031779,44.7745,-110.8026667,6.67,1664502126.77,1.12,d,F,2022-09-30 01:42:06.770000+00:00
60031787,44.344,-110.7791667,7.48,1374628423.239998,0.49,d,F,2013-07-24 01:13:43.239998+00:00
60031789,44.744,-111.1096667,12.67,1664656862.65,1.61,l,F,2022-10-01 20:41:02.650000+00:00
60031794,44.753,-111.1071667,12.68,1664663105.79,0.81,l,F,2022-10-01 22:25:05.790000+00:00
60031799,44.6343333,-110.8661667,4.9,1664686953.9099998,0.43,l,F,2022-10-02 05:02:33.910000+00:00
60031802,44.779,-111.0725,1.08,1374672569.6999989,0.1,d,F,2013-07-24 13:29:29.699999+00:00
60031809,44.6003333,-110.6868333,5.71,1664935766.7299995,1.58,d,F,2022-10-05 02:09:26.730000+00:00
60031819,44.5865,-110.6625,7.7,1664935545.0599976,0.83,l,F,2022-10-05 02:05:45.059998+00:00
60031824,44.5831667,-110.6845,6.02,1664935559.9300003,0.07,d,F,2022-10-05 02:05:59.930000+00:00
60031829,44.77,-110.8086667,2.62,1664948717.4300003,0.6,d,F,2022-10-05 05:45:17.430000+00:00
60031834,44.5866667,-110.6855,4.92,1664935571.3099997,0.07,d,F,2022-10-05 02:06:11.310000+00:00
60031839,44.5915,-110.6778333,5.9,1664935881.9499989,0.3,d,F,2022-10-05 02:11:21.949999+00:00
60031842,44.1085,-110.5678333,11.12,1374693882.2000008,1.34,d,F,2013-07-24 19:24:42.200001+00:00
60031844,44.5871667,-110.6288333,4.78,1664935909.039997,1.3,l,F,2022-10-05 02:11:49.039997+00:00
60031847,44.1058333,-110.5615,9.63,1374694048.209999,1.38,d,F,2013-07-24 19:27:28.209999+00:00
60031849,44.5908333,-110.6916667,6.24,1664935987.23,1.36,l,F,2022-10-05 02:13:07.230000+00:00
60031854,44.5841667,-110.8458333,5.86,1664935956.0,0.77,d,F,2022-10-05 02:12:36+00:00
60031859,44.585,-110.6848333,5.92,1664936154.0299988,0.75,d,F,2022-10-05 02:15:54.029999+00:00
60031864,44.5816667,-110.6763333,7.38,1664936181.209999,0.77,d,F,2022-10-05 02:16:21.209999+00:00
60031869,44.5795,-110.66,1.71,1664936133.040001,-9.99,h,F,2022-10-05 02:15:33.040001+00:00
60031874,44.7903333,-110.8051667,4.98,1664938364.079998,-0.39,d,F,2022-10-05 02:52:44.079998+00:00
60031879,44.5903333,-110.6841667,5.6,1664966430.2799988,0.53,d,F,2022-10-05 10:40:30.279999+00:00
60031884,44.5918333,-110.6878333,5.12,1664966445.4399986,0.22,d,F,2022-10-05 10:40:45.439999+00:00
60031887,44.7796667,-111.0723333,1.09,1374719021.369999,0.73,l,F,2013-07-25 02:23:41.369999+00:00
60031889,44.5903333,-110.7196667,1.85,1664992481.0999985,0.77,d,F,2022-10-05 17:54:41.099998+00:00
60031894,44.7776667,-110.8041667,2.86,1665111867.6899986,-0.33,d,F,2022-10-07 03:04:27.689999+00:00
60031909,44.7606667,-111.0966667,2.18,1665466927.7599998,-0.47,d,F,2022-10-11 05:42:07.760000+00:00
60031934,44.7885,-110.7938333,3.62,1665717010.96,-0.5,d,F,2022-10-14 03:10:10.960000+00:00
60031944,44.6215,-110.3806667,3.93,1665849538.9799995,-9.99,h,F,2022-10-15 15:58:58.980000+00:00
60031949,44.596,-110.4688333,2.09,1665849539.959999,1.33,l,F,2022-10-15 15:58:59.959999+00:00
60031954,44.6073333,-110.4351667,2.11,1665849520.6899986,0.38,d,F,2022-10-15 15:58:40.689999+00:00
60031964,44.5946667,-110.4611667,2.95,1665849556.42,1.63,l,F,2022-10-15 15:59:16.420000+00:00
60031979,44.186,-110.303,6.01,1666271637.539997,0.89,d,F,2022-10-20 13:13:57.539997+00:00
60032034,44.7953333,-110.793,6.15,1666707698.8400002,0.82,l,F,2022-10-25 14:21:38.840000+00:00
60032039,44.7813333,-110.8111667,6.03,1667177119.8999996,1.65,l,F,2022-10-31 00:45:19.900000+00:00
60032044,44.7728333,-110.7918333,3.43,1667217900.65,0.15,d,F,2022-10-31 12:05:00.650000+00:00
60032049,44.7725,-110.7945,3.92,1667217844.1799998,0.7,d,F,2022-10-31 12:04:04.180000+00:00
60032054,44.7876667,-110.7901667,5.11,1667415282.8400002,0.15,d,F,2022-11-02 18:54:42.840000+00:00
60032059,44.7895,-110.7956667,5.86,1667417249.4899998,0.88,d,F,2022-11-02 19:27:29.490000+00:00
60032064,44.7743333,-110.8053333,5.53,1667453586.02,2.45,l,F,2022-11-03 05:33:06.020000+00:00
60032072,44.2161667,-110.7606667,1.08,1374893986.5299988,1.39,d,F,2013-07-27 02:59:46.529999+00:00
60032074,44.2378333,-110.7943333,3.2,1667589211.0599997,0.92,d,F,2022-11-04 19:13:31.060000+00:00
60032077,44.7698333,-111.1146667,6.35,1374907326.3999996,-0.44,d,F,2013-07-27 06:42:06.400000+00:00
60032079,44.6593333,-110.7083333,2.16,1668074768.0699997,-0.07,d,F,2022-11-10 10:06:08.070000+00:00
60032087,44.7795,-111.1148333,8.34,1374925680.76,0.73,l,F,2013-07-27 11:48:00.760000+00:00
60032089,44.7681667,-110.8606667,1.49,1668441731.79,0.38,d,F,2022-11-14 16:02:11.790000+00:00
60032092,44.7768333,-111.1153333,7.97,1374926392.7999992,0.46,l,F,2013-07-27 11:59:52.799999+00:00
60032094,44.7953333,-110.8038333,7.05,1668521915.959999,0.47,d,F,2022-11-15 14:18:35.959999+00:00
60032109,44.7948333,-110.7875,2.44,1668523208.6499996,-0.08,d,F,2022-11-15 14:40:08.650000+00:00
60032114,44.8036667,-110.7991667,8.06,1668536176.6399994,-0.16,d,F,2022-11-15 18:16:16.639999+00:00
60032119,44.8055,-110.7951667,8.97,1668536977.4699974,0.46,d,F,2022-11-15 18:29:37.469997+00:00
60032124,44.7856667,-110.8083333,8.16,1668539784.9399986,0.94,d,F,2022-11-15 19:16:24.939999+00:00
60032134,44.8068333,-110.816,6.49,1668541862.01,-9.99,h,F,2022-11-15 19:51:02.010000+00:00
60032149,44.4396667,-110.2693333,2.04,1669038193.83,0.01,d,F,2022-11-21 13:43:13.830000+00:00
60032244,44.7718333,-110.816,1.96,1669846071.039997,0.57,d,F,2022-11-30 22:07:51.039997+00:00
60032249,44.4595,-110.5743333,3.82,1669889055.2399998,1.28,d,F,2022-12-01 10:04:15.240000+00:00
60032259,44.6148333,-110.4176667,4.46,1670160097.619999,1.99,d,F,2022-12-04 13:21:37.619999+00:00
60032274,44.7666667,-110.8545,1.96,1670510171.2799995,0.66,d,F,2022-12-08 14:36:11.279999+00:00
60032277,44.3498333,-110.673,4.0,1375177708.8499985,1.43,l,F,2013-07-30 09:48:28.849998+00:00
60032284,44.7938333,-110.8196667,5.08,1670868344.5099983,0.42,d,F,2022-12-12 18:05:44.509998+00:00
60032289,44.3973333,-110.9571667,5.96,1671303820.5699997,0.93,d,F,2022-12-17 19:03:40.570000+00:00
60032312,44.526,-111.0098333,18.21,1375206534.5,0.25,d,F,2013-07-30 17:48:54.500000+00:00
60032334,44.1443333,-110.6361667,10.56,1672399422.7700005,2.36,l,F,2022-12-30 11:23:42.770000+00:00
60032342,44.6728333,-110.3925,10.54,1375241711.1899996,1.17,d,F,2013-07-31 03:35:11.190000+00:00
60032417,44.4563333,-110.9748333,3.27,1375334272.3099976,1.46,d,F,2013-08-01 05:17:52.309998+00:00
60032422,44.4366667,-111.0313333,3.34,1375334298.4099998,1.11,l,F,2013-08-01 05:18:18.410000+00:00
60032427,44.4388333,-111.0,2.39,1375336671.989998,1.32,l,F,2013-08-01 05:57:51.989998+00:00
60032437,44.382,-111.0413333,4.96,1375337807.4399986,0.68,d,F,2013-08-01 06:16:47.439999+00:00
60032442,44.0651667,-110.6856667,6.38,1375351358.239998,1.64,d,F,2013-08-01 10:02:38.239998+00:00
60032517,44.5563333,-110.7981667,6.23,1375425801.6299992,1.46,d,F,2013-08-02 06:43:21.629999+00:00
60032522,44.5578333,-110.7188333,5.11,1375426086.6299996,0.42,d,F,2013-08-02 06:48:06.630000+00:00
60032527,44.7945,-110.903,5.55,1375433077.369999,1.13,l,F,2013-08-02 08:44:37.369999+00:00
60032537,44.7886667,-110.995,5.08,1375447818.0499992,0.05,d,F,2013-08-02 12:50:18.049999+00:00
60032577,44.8305,-110.9436667,9.79,1375500471.3600006,2.87,l,F,2013-08-03 03:27:51.360001+00:00
60032582,44.8251667,-110.9453333,4.77,1375500986.3499985,0.22,d,F,2013-08-03 03:36:26.349998+00:00
60032612,44.835,-110.9411667,6.67,1375526215.7299995,-0.5,d,F,2013-08-03 10:36:55.730000+00:00
60032642,44.0716667,-110.736,4.43,1375571525.6299996,0.54,d,F,2013-08-03 23:12:05.630000+00:00
60032792,44.8121667,-111.0951667,11.7,1375792120.0200005,0.53,d,F,2013-08-06 12:28:40.020000+00:00
60032802,44.8171667,-111.0921667,12.0,1375806205.33,0.23,d,F,2013-08-06 16:23:25.330000+00:00
60032807,44.8131667,-111.0906667,11.8,1375806765.8999977,0.42,d,F,2013-08-06 16:32:45.899998+00:00
60032817,44.8035,-111.0843333,8.34,1375809763.119999,-0.52,d,F,2013-08-06 17:22:43.119999+00:00
60032852,44.8255,-110.9448333,5.86,1375843296.5299988,0.08,d,F,2013-08-07 02:41:36.529999+00:00
60032937,44.4286667,-110.2573333,6.78,1375927272.9099998,1.46,d,F,2013-08-08 02:01:12.910000+00:00
60032987,44.395,-110.3375,9.79,1375998472.3499985,1.04,d,F,2013-08-08 21:47:52.349998+00:00
60033017,44.6391667,-111.0896667,8.85,1376036630.6299973,0.9,l,F,2013-08-09 08:23:50.629997+00:00
60033067,44.384,-110.3456667,9.21,1376122779.1299973,-0.05,d,F,2013-08-10 08:19:39.129997+00:00
60033192,44.7486667,-111.1133333,8.36,1376297272.9300003,-0.23,d,F,2013-08-12 08:47:52.930000+00:00
60033212,44.1981667,-110.3666667,11.8,1376308789.2299995,0.75,d,F,2013-08-12 11:59:49.230000+00:00
60033517,44.2516667,-110.6811667,4.94,1376542600.0599976,-0.06,d,F,2013-08-15 04:56:40.059998+00:00
60033527,44.716,-110.4411667,2.03,1376563288.6099987,1.36,d,F,2013-08-15 10:41:28.609999+00:00
60033637,44.62,-110.3806667,1.5,1376652083.1999989,1.15,d,F,2013-08-16 11:21:23.199999+00:00
60033642,44.6418333,-109.859,12.6,1376653963.6699982,0.99,d,F,2013-08-16 11:52:43.669998+00:00
60033702,44.422,-110.5351667,3.33,1376717530.38,0.83,l,F,2013-08-17 05:32:10.380000+00:00
60033717,44.755,-110.7715,7.39,1376732047.7599998,0.91,l,F,2013-08-17 09:34:07.760000+00:00
60033792,44.4311667,-110.2688333,5.71,1376850765.5599976,0.75,d,F,2013-08-18 18:32:45.559998+00:00
60033977,44.6765,-110.4573333,0.74,1376961159.7700005,1.4,l,F,2013-08-20 01:12:39.770000+00:00
60034067,44.8096667,-110.9968333,6.85,1377041146.9399986,-0.17,d,F,2013-08-20 23:25:46.939999+00:00
60034072,44.7925,-111.0005,6.75,1377050144.1399994,-0.07,d,F,2013-08-21 01:55:44.139999+00:00
60034117,44.8098333,-110.9976667,10.76,1377072261.83,1.03,l,F,2013-08-21 08:04:21.830000+00:00
60034122,44.2615,-110.6571667,1.89,1377076986.6299996,1.42,l,F,2013-08-21 09:23:06.630000+00:00
60034212,44.8133333,-110.9948333,9.65,1377147929.7699986,1.01,l,F,2013-08-22 05:05:29.769999+00:00
60034217,44.347,-110.8408333,2.22,1377153562.42,1.12,d,F,2013-08-22 06:39:22.420000+00:00
60034392,44.7696667,-111.0881667,3.82,1377363073.9699993,-9.99,h,F,2013-08-24 16:51:13.969999+00:00
60034412,44.0886667,-110.5976667,10.06,1377376092.58,1.28,d,F,2013-08-24 20:28:12.580000+00:00
60034417,44.087,-110.6033333,9.69,1377376377.0499992,0.45,d,F,2013-08-24 20:32:57.049999+00:00
60034447,44.7968333,-111.0025,8.47,1377407979.8499985,0.36,d,F,2013-08-25 05:19:39.849998+00:00
60034452,44.7798333,-111.105,8.76,1377416768.87,0.45,d,F,2013-08-25 07:46:08.870000+00:00
60034457,44.5693333,-110.7215,8.69,1377426643.1499977,0.56,l,F,2013-08-25 10:30:43.149998+00:00
60034462,44.7738333,-111.1056667,8.75,1377437061.75,0.24,d,F,2013-08-25 13:24:21.750000+00:00
60034512,44.0881667,-110.6095,11.21,1377499813.2399998,0.34,d,F,2013-08-26 06:50:13.240000+00:00
60034602,44.5351667,-110.457,5.03,1377637720.5999985,1.26,l,F,2013-08-27 21:08:40.599998+00:00
60034637,44.4461667,-110.2016667,9.66,1377694935.0899992,0.37,d,F,2013-08-28 13:02:15.089999+00:00
60034722,44.732,-110.8031667,5.07,1377780589.4199982,0.78,l,F,2013-08-29 12:49:49.419998+00:00
60034797,44.583,-110.4663333,7.92,1377824841.5200005,0.44,d,F,2013-08-30 01:07:21.520000+00:00
60034802,44.6798333,-110.0225,13.96,1377836571.2999992,-9.99,h,F,2013-08-30 04:22:51.299999+00:00
60034817,44.0921667,-110.5991667,9.99,1377865381.48,0.69,d,F,2013-08-30 12:23:01.480000+00:00
60034822,44.394,-110.8166667,2.5,1377869263.2700005,0.68,d,F,2013-08-30 13:27:43.270000+00:00
60034942,44.743,-110.78,2.29,1377943864.85,0.69,d,F,2013-08-31 10:11:04.850000+00:00
60035002,44.773,-111.0861667,8.41,1377996882.9300003,0.29,d,F,2013-09-01 00:54:42.930000+00:00
60035007,44.8213333,-110.9375,6.66,1378014893.8400002,1.57,l,F,2013-09-01 05:54:53.840000+00:00
60035017,44.5861667,-110.379,2.12,1378028736.829998,2.71,l,F,2013-09-01 09:45:36.829998+00:00
60035092,44.7781667,-111.0883333,8.75,1378120262.55,2.11,l,F,2013-09-02 11:11:02.550000+00:00
60035097,44.7785,-111.0768333,9.68,1378121382.7000008,0.63,l,F,2013-09-02 11:29:42.700001+00:00
60035102,44.7773333,-111.09,8.75,1378123790.2599983,2.13,l,F,2013-09-02 12:09:50.259998+00:00
60035117,44.7053333,-110.0228333,15.12,1378146390.0499992,1.71,l,F,2013-09-02 18:26:30.049999+00:00
60035152,44.5778333,-110.7346667,10.5,1378215309.3999996,1.56,l,F,2013-09-03 13:35:09.400000+00:00
60035162,44.5661667,-110.742,2.15,1378215464.329998,2.03,d,F,2013-09-03 13:37:44.329998+00:00
60035167,44.5761667,-110.7421667,2.22,1378215646.1699982,0.93,d,F,2013-09-03 13:40:46.169998+00:00
60035172,44.5723333,-110.7393333,6.92,1378215999.8499985,1.75,d,F,2013-09-03 13:46:39.849998+00:00
60035177,44.5586667,-110.758,2.37,1378217647.08,0.71,l,F,2013-09-03 14:14:07.080000+00:00
60035297,44.7945,-111.0025,8.22,1378269050.3600006,1.4,l,F,2013-09-04 04:30:50.360001+00:00
60035302,44.7941667,-111.0055,8.36,1378269413.5699997,0.77,l,F,2013-09-04 04:36:53.570000+00:00
