time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2014-04-01T02:48:19.840Z,44.748,-110.6781667,2.61,1.68,ml,13,159,0.03251,0.16,uu,uu60062607,2018-09-12T18:42:42.830Z,"25 km S of Mammoth, Wyoming",earthquake,0.64,1.37,0.575,4,reviewed,uu,uu
2014-04-01T02:46:49.820Z,44.764,-110.6598333,3.1,1.94,ml,14,189,0.04882,0.1,uu,uu60062592,2018-09-12T18:42:41.400Z,"23 km S of Mammoth, Wyoming",earthquake,0.51,1.34,0.463,5,reviewed,uu,uu
2014-04-01T02:44:52.530Z,44.7558333,-110.6606667,4.1,2.18,ml,21,164,0.04243,0.15,uu,uu60062582,2018-09-12T18:42:39.850Z,"24 km S of Mammoth, Wyoming",earthquake,0.52,0.38,0.258,5,reviewed,uu,uu
2014-04-01T02:43:20.080Z,44.7,-110.7006667,5.23,1.54,ml,5,272,0.02034,0.01,uu,uu60004140,2018-09-12T18:42:38.500Z,"30 km S of Mammoth, Wyoming",earthquake,4.17,31.61,0.232,4,reviewed,uu,uu
2014-04-01T02:43:14.300Z,44.7616667,-110.6568333,4.59,2.41,ml,19,137,0.0485,0.16,uu,uu60062577,2018-09-12T18:42:36.790Z,"24 km S of Mammoth, Wyoming",earthquake,0.58,0.48,0.297,3,reviewed,uu,uu
2014-04-01T02:39:35.570Z,44.7686667,-110.6586667,3.67,2.2,ml,17,139,0.05299,0.18,uu,uu60062567,2018-09-12T18:42:35.280Z,"23 km S of Mammoth, Wyoming",earthquake,0.62,0.78,0.155,4,reviewed,uu,uu
2014-04-01T02:27:48.640Z,44.7606667,-110.6611667,3.79,1.77,ml,17,187,0.04567,0.12,uu,uu60062562,2018-09-12T18:42:32.610Z,"24 km S of Mammoth, Wyoming",earthquake,0.48,0.48,0.314,5,reviewed,uu,uu
2014-04-01T02:18:16.790Z,44.7665,-110.6591667,3.77,2.27,ml,14,139,0.05106,0.14,uu,uu60062557,2018-09-12T18:42:29.870Z,"23 km S of Mammoth, Wyoming",earthquake,0.46,0.69,0.205,2,reviewed,uu,uu
2014-04-01T02:14:23.900Z,44.7606667,-110.665,3.8,1.36,ml,12,189,0.04391,0.14,uu,uu60062547,2018-09-12T18:42:28.440Z,"24 km S of Mammoth, Wyoming",earthquake,0.67,0.71,0.389,4,reviewed,uu,uu
2014-04-01T02:00:17.500Z,44.7758333,-110.6531667,3.68,1.72,ml,14,140,0.06107,0.19,uu,uu60062542,2018-09-12T18:42:25.810Z,"22 km S of Mammoth, Wyoming",earthquake,1.04,1.41,0.514,3,reviewed,uu,uu
2014-04-01T01:50:56.370Z,44.7441667,-110.6598333,3.54,1.19,ml,6,213,0.03181,0.02,uu,uu60062537,2018-09-12T18:42:24.530Z,"26 km S of Mammoth, Wyoming",earthquake,2.26,1.67,0.599,3,reviewed,uu,uu
2014-03-31T17:58:27.390Z,44.748,-110.6601667,3.12,2.12,ml,20,133,0.03521,0.18,uu,uu60062502,2018-09-12T18:42:23.040Z,"25 km S of Mammoth, Wyoming",earthquake,0.48,0.72,0.385,3,reviewed,uu,uu
2014-03-31T14:45:45.310Z,44.7336667,-110.7711667,4.53,1.23,ml,11,139,0.04862,0.15,uu,uu60062487,2018-09-12T18:42:20.390Z,"27 km SSW of Mammoth, Wyoming",earthquake,0.59,0.78,0.417,3,reviewed,uu,uu
2014-03-31T13:07:50.260Z,44.741,-110.7616667,8.12,1.71,ml,17,150,0.04379,0.12,uu,uu60062452,2018-09-12T18:42:14.970Z,"26 km S of Mammoth, Wyoming",earthquake,0.45,0.79,0.231,4,reviewed,uu,uu
2014-03-31T08:31:03.470Z,44.787,-110.6823333,3.84,1.55,ml,16,144,0.06238,0.18,uu,uu60062442,2018-09-12T18:42:12.230Z,"21 km S of Mammoth, Wyoming",earthquake,0.59,0.84,0.33,5,reviewed,uu,uu
2014-03-31T06:44:03.020Z,44.7578333,-110.6466667,3.57,1.33,ml,10,188,0.04825,0.15,uu,uu60062437,2018-09-12T18:42:10.880Z,"24 km S of Mammoth, Wyoming",earthquake,1.12,1.03,0.579,3,reviewed,uu,uu
2014-03-31T04:06:41.410Z,44.7675,-110.6871667,2.36,1.35,ml,10,187,0.04266,0.14,uu,uu60062427,2018-09-12T18:42:09.530Z,"23 km S of Mammoth, Wyoming",earthquake,0.64,4.31,0.715,3,reviewed,uu,uu
2014-03-31T03:28:49.060Z,44.7866667,-110.6855,3.79,1.65,ml,15,144,0.06154,0.18,uu,uu60062422,2018-09-12T18:42:08.090Z,"21 km S of Mammoth, Wyoming",earthquake,0.57,0.91,0.368,5,reviewed,uu,uu
2014-03-31T01:07:52.880Z,44.7441667,-110.7693333,6.61,1.5,ml,15,150,0.05,0.11,uu,uu60062402,2018-09-12T18:42:06.600Z,"26 km SSW of Mammoth, Wyoming",earthquake,0.42,1.06,0.343,5,reviewed,uu,uu
2014-03-30T20:32:57.300Z,44.7731667,-110.6853333,3.32,1.96,ml,12,191,0.04846,0.2,uu,uu60062292,2018-09-12T18:42:02.540Z,"Wyoming",earthquake,0.97,2.23,0.324,3,reviewed,uu,uu
2014-03-30T20:32:18.400Z,44.7598333,-110.6801667,1.51,1.6,ml,7,185,0.03731,0.13,uu,uu60062287,2018-09-12T18:42:01.190Z,"24 km S of Mammoth, Wyoming",earthquake,1.23,0.59,0.154,2,reviewed,uu,uu
2014-03-30T18:58:10.090Z,44.784,-110.7103333,4.05,1.95,ml,19,143,0.05769,0.14,uu,uu60062257,2018-09-12T18:41:59.690Z,"21 km S of Mammoth, Wyoming",earthquake,0.42,0.62,0.477,5,reviewed,uu,uu
2014-03-30T18:48:30.970Z,44.7841667,-110.7846667,5.25,1.25,ml,13,184,0.04706,0.13,uu,uu60062252,2018-09-12T18:41:58.290Z,"22 km SSW of Mammoth, Wyoming",earthquake,0.59,1.02,0.365,4,reviewed,uu,uu
2014-03-30T17:49:20.590Z,44.7748333,-110.6785,0.97,1.66,ml,10,198,0.05156,0.1,uu,uu60062232,2018-09-12T18:41:56.890Z,"22 km S of Mammoth, Wyoming",earthquake,1.06,0.48,0.457,4,reviewed,uu,uu
2014-03-30T17:46:50.760Z,44.7858333,-110.7203333,3.55,1.59,ml,10,192,0.0605,0.18,uu,uu60062222,2018-09-12T18:41:55.540Z,"21 km S of Mammoth, Wyoming",earthquake,0.96,2.5,0.15,3,reviewed,uu,uu
2014-03-30T17:45:21.260Z,44.7808333,-110.717,4.61,1.92,ml,19,190,0.05515,0.15,uu,uu60062217,2018-09-12T18:41:54.060Z,"21 km S of Mammoth, Wyoming",earthquake,0.78,0.6,0.491,6,reviewed,uu,uu
2014-03-30T17:45:04.180Z,44.7436667,-110.7051667,1.03,0.39,md,5,211,0.0172,0.06,uu,uu60004075,2018-09-12T18:41:52.780Z,"25 km S of Mammoth, Wyoming",earthquake,1.63,0.5,0.608,2,reviewed,uu,uu
2014-03-30T17:40:28.650Z,44.7775,-110.7161667,2.24,1.75,ml,8,195,0.05176,0.12,uu,uu60062207,2018-09-12T18:41:51.440Z,"22 km S of Mammoth, Wyoming",earthquake,0.92,8.37,,2,reviewed,uu,uu
2014-03-30T17:39:24.440Z,44.764,-110.719,4.46,2.86,ml,20,80,0.03905,0.16,uu,uu60062202,2018-09-12T18:41:49.880Z,"23 km S of Mammoth, Wyoming",earthquake,0.39,0.55,0.429,5,reviewed,uu,uu
2014-03-30T17:38:23.400Z,44.769,-110.7106667,3.36,2.28,ml,14,188,0.04279,0.16,uu,uu60062192,2018-09-12T18:41:48.360Z,"23 km S of Mammoth, Wyoming",earthquake,0.78,1.35,0.119,3,reviewed,uu,uu
2014-03-30T17:37:31.530Z,44.777,-110.7135,5.08,2.69,ml,25,128,0.05098,0.19,uu,uu60062197,2018-09-12T18:41:46.700Z,"22 km S of Mammoth, Wyoming",earthquake,0.5,0.96,0.496,6,reviewed,uu,uu
2014-03-30T17:29:40.890Z,44.7745,-110.7176667,4.04,2.06,ml,14,187,0.04902,0.16,uu,uu60062187,2018-09-12T18:41:44.100Z,"22 km S of Mammoth, Wyoming",earthquake,0.69,1.09,0.118,3,reviewed,uu,uu
2014-03-30T17:26:04.640Z,44.7636667,-110.7141667,1.85,1.61,ml,8,182,0.0379,0.07,uu,uu60062182,2018-09-12T18:41:42.750Z,"23 km S of Mammoth, Wyoming",earthquake,0.71,31.61,0.557,5,reviewed,uu,uu
2014-03-30T17:02:33.520Z,44.7756667,-110.7165,3.42,1.64,ml,10,188,0.05,0.13,uu,uu60062177,2018-09-12T18:41:41.420Z,"22 km S of Mammoth, Wyoming",earthquake,0.78,1.87,0.023,2,reviewed,uu,uu
2014-03-30T16:55:54.210Z,44.7505,-110.7013333,3.13,1.61,ml,6,173,0.02406,0.14,uu,uu60004105,2018-09-12T18:41:40.090Z,"25 km S of Mammoth, Wyoming",earthquake,2.01,2.43,0.327,2,reviewed,uu,uu
2014-03-30T16:55:23.480Z,44.7248333,-110.6918333,2.22,1.72,ml,5,171,0.008622,0.05,uu,uu60062167,2018-09-12T18:41:38.780Z,"27 km S of Mammoth, Wyoming",earthquake,1.25,0.68,0.423,2,reviewed,uu,uu
2014-03-30T16:46:03.330Z,44.7915,-110.6768333,3.59,1.16,ml,10,145,0.06775,0.08,uu,uu60062162,2018-09-12T18:41:37.430Z,"20 km S of Mammoth, Wyoming",earthquake,1.47,3.51,0.369,4,reviewed,uu,uu
2014-03-30T16:30:11.540Z,44.7661667,-110.724,3.95,2.34,ml,22,81,0.04222,0.17,uu,uu60062157,2018-09-12T18:41:35.820Z,"23 km S of Mammoth, Wyoming",earthquake,0.46,0.64,0.534,5,reviewed,uu,uu
2014-03-30T16:22:39.130Z,44.7795,-110.7131667,3.8,1.84,ml,19,142,0.05342,0.19,uu,uu60062147,2018-09-12T18:41:34.280Z,"Wyoming",earthquake,0.52,0.78,0.439,6,reviewed,uu,uu
2014-03-30T16:18:08.270Z,44.783,-110.6863333,3.54,1.54,ml,14,142,0.05783,0.17,uu,uu60062142,2018-09-12T18:41:32.850Z,"21 km S of Mammoth, Wyoming",earthquake,0.81,1.98,0.619,3,reviewed,uu,uu
2014-03-30T16:08:04.870Z,44.772,-110.7221667,2.66,1.46,ml,12,188,0.04736,0.12,uu,uu60062132,2018-09-12T18:41:31.460Z,"22 km S of Mammoth, Wyoming",earthquake,0.8,2.42,0.562,3,reviewed,uu,uu
2014-03-30T16:05:09.240Z,44.7666667,-110.6793333,4.64,1.98,ml,20,138,0.04376,0.17,uu,uu60062127,2018-09-12T18:41:29.850Z,"23 km S of Mammoth, Wyoming",earthquake,0.57,0.41,0.554,6,reviewed,uu,uu
2014-03-30T15:57:29.840Z,44.7733333,-110.711,3.91,1.67,ml,17,187,0.04712,0.15,uu,uu60062112,2018-09-12T18:41:28.370Z,"Wyoming",earthquake,0.53,0.71,0.561,5,reviewed,uu,uu
2014-03-30T15:49:02.490Z,44.7745,-110.7121667,5.66,1.47,ml,15,141,0.04837,0.19,uu,uu60062107,2018-09-12T18:41:26.930Z,"22 km S of Mammoth, Wyoming",earthquake,0.56,0.99,0.419,4,reviewed,uu,uu
2014-03-30T15:47:42.040Z,44.7756667,-110.7163333,2.29,-0.05,md,7,193,0.04998,0.12,uu,uu60004095,2018-09-12T18:41:25.650Z,"22 km S of Mammoth, Wyoming",earthquake,0.87,31.61,0.614,2,reviewed,uu,uu
2014-03-30T15:47:21.770Z,44.7676667,-110.7178333,2.05,1.7,ml,9,185,0.04238,0.09,uu,uu60062097,2018-09-12T18:41:24.310Z,"23 km S of Mammoth, Wyoming",earthquake,0.62,31.61,0.028,2,reviewed,uu,uu
2014-03-30T15:47:01.790Z,44.7731667,-110.6733333,4.88,0.31,md,7,198,0.05144,0.06,uu,uu60004090,2018-09-12T18:41:23.050Z,"22 km S of Mammoth, Wyoming",earthquake,1.54,1.08,0.61,2,reviewed,uu,uu
2014-03-30T15:46:33.610Z,44.7736667,-110.6861667,4.15,1.65,ml,13,140,0.04879,0.17,uu,uu60062092,2018-09-12T18:41:21.630Z,"22 km S of Mammoth, Wyoming",earthquake,0.53,0.76,0.384,4,reviewed,uu,uu
2014-03-30T15:44:54.430Z,44.7741667,-110.7166667,3.58,1.8,ml,16,140,0.04855,0.16,uu,uu60062087,2018-09-12T18:41:20.150Z,"22 km S of Mammoth, Wyoming",earthquake,0.48,0.98,0.465,6,reviewed,uu,uu
2014-03-30T15:41:41.920Z,44.7795,-110.7806667,4.65,1.6,ml,15,182,0.05051,0.1,uu,uu60062077,2018-09-12T18:41:18.710Z,"22 km SSW of Mammoth, Wyoming",earthquake,0.53,0.43,0.368,4,reviewed,uu,uu
2014-03-30T15:40:47.410Z,44.8085,-110.6776667,3.69,1.97,ml,23,150,0.08406,0.16,uu,uu60062072,2018-09-12T18:41:17.160Z,"18 km S of Mammoth, Wyoming",earthquake,0.45,0.77,0.378,6,reviewed,uu,uu
2014-03-30T15:24:33.190Z,44.813,-110.668,4.03,2.04,ml,20,112,0.09015,0.14,uu,uu60062067,2018-09-12T18:41:10.850Z,"18 km S of Mammoth, Wyoming",earthquake,0.53,0.66,0.272,4,reviewed,uu,uu
2014-03-30T15:23:39.430Z,44.765,-110.7278333,6.56,2.39,ml,31,69,0.04216,0.26,uu,uu60062062,2018-09-12T18:41:07.990Z,"23 km S of Mammoth, Wyoming",earthquake,0.47,0.69,0.422,6,reviewed,uu,uu
2014-03-30T15:22:17.360Z,44.797,-110.6981667,1.96,1.97,ml,7,193,0.0706,0.09,uu,uu60004070,2018-09-12T18:41:05.440Z,"19 km S of Mammoth, Wyoming",earthquake,1.03,31.61,0.241,2,reviewed,uu,uu
2014-03-30T15:21:59.470Z,44.8135,-110.6861667,4.5,1.41,ml,6,260,0.08789,0.04,uu,uu60062057,2018-09-12T18:41:04.160Z,"18 km S of Mammoth, Wyoming",earthquake,1.83,0.89,0.614,2,reviewed,uu,uu
2014-03-30T15:16:22.550Z,44.7703333,-110.6783333,3.56,1.78,ml,15,140,0.04741,0.16,uu,uu60062047,2018-09-12T18:41:01.490Z,"22 km S of Mammoth, Wyoming",earthquake,0.81,1.32,0.32,5,reviewed,uu,uu
2014-03-30T15:13:45.780Z,44.7668333,-110.7113333,2,1.55,ml,7,185,0.0407,0.07,uu,uu60062042,2022-07-26T11:25:19.652Z,"23 km S of Mammoth, Wyoming",earthquake,0.8,31.61,0.221,3,reviewed,uu,uu
2014-03-30T15:12:24.330Z,44.7805,-110.7218333,3.48,3.66,ml,20,152,0.05552,0.18,uu,uu60003995,2018-09-12T18:40:58.570Z,"21 km S of Mammoth, Wyoming",earthquake,0.59,0.94,0.32,6,reviewed,uu,uu
2014-03-30T15:11:52.030Z,44.7771667,-110.7215,1.94,1.89,ml,11,190,0.05223,0.15,uu,uu60062037,2018-09-12T18:40:57.210Z,"22 km S of Mammoth, Wyoming",earthquake,0.74,9.7,0.298,4,reviewed,uu,uu
2014-03-30T15:07:49.050Z,44.7883333,-110.7051667,5.12,3.36,ml,34,94,,0.19,uu,uu60062032,2018-09-12T18:40:50.710Z,"20 km S of Mammoth, Wyoming",earthquake,0.34,0.84,0.277,7,reviewed,uu,uu
2014-03-30T14:40:41.540Z,44.7601667,-110.6876667,3.85,2.21,ml,10,183,0.03555,0.11,uu,uu60003990,2018-09-12T18:40:49.350Z,"24 km S of Mammoth, Wyoming",earthquake,0.87,1.3,0.181,2,reviewed,uu,uu
2014-03-30T14:40:07.560Z,44.7743333,-110.6788333,3.97,2.13,ml,22,106,0.05101,0.19,uu,uu60062022,2018-09-12T18:40:47.780Z,"22 km S of Mammoth, Wyoming",earthquake,0.51,0.75,0.482,6,reviewed,uu,uu
2014-03-30T14:34:07.770Z,44.7691667,-110.7323333,2.01,1.86,ml,12,185,0.04729,0.07,uu,uu60003985,2018-09-12T18:40:46.390Z,"23 km S of Mammoth, Wyoming",earthquake,0.46,3.08,0.193,3,reviewed,uu,uu
2014-03-30T14:33:26.020Z,44.7443333,-110.6753333,3.52,0.44,md,7,172,0.02696,0.05,uu,uu60003975,2018-09-12T18:40:45.090Z,"25 km S of Mammoth, Wyoming",earthquake,0.96,1.04,0.448,3,reviewed,uu,uu
2014-03-30T14:33:11.560Z,44.7773333,-110.6776667,4.34,1.68,ml,17,141,0.05411,0.16,uu,uu60062012,2018-09-12T18:40:43.640Z,"22 km S of Mammoth, Wyoming",earthquake,0.45,0.71,0.207,5,reviewed,uu,uu
2014-03-30T14:32:35.710Z,44.7556667,-110.689,3.46,0.94,md,9,180,0.03099,0.12,uu,uu60003980,2018-09-12T18:40:42.340Z,"24 km S of Mammoth, Wyoming",earthquake,1.5,1.6,0.312,3,reviewed,uu,uu
2014-03-30T14:21:03.830Z,44.7766667,-110.6836667,4.18,2.61,ml,11,193,0.05215,0.15,uu,uu60003920,2018-09-12T18:40:40.930Z,"22 km S of Mammoth, Wyoming",earthquake,0.76,1.1,0.48,6,reviewed,uu,uu
2014-03-30T14:20:32.240Z,44.7715,-110.7161667,3.19,1.92,ml,11,186,0.04586,0.13,uu,uu60061997,2018-09-12T18:40:39.590Z,"22 km S of Mammoth, Wyoming",earthquake,0.74,1.99,0.037,2,reviewed,uu,uu
2014-03-30T14:18:40.020Z,44.7756667,-110.6768333,3.74,1.75,ml,18,141,0.05276,0.15,uu,uu60061987,2018-09-12T18:40:36.760Z,"22 km S of Mammoth, Wyoming",earthquake,0.48,0.66,0.43,4,reviewed,uu,uu
2014-03-30T14:15:08.030Z,44.747,-110.6996667,6.31,1.79,ml,6,170,0.0207,0.01,uu,uu60061982,2018-09-12T18:40:30.650Z,"25 km S of Mammoth, Wyoming",earthquake,3.44,2.52,0.225,2,reviewed,uu,uu
2014-03-30T14:07:18.280Z,44.7725,-110.6855,3.25,1.75,ml,13,190,0.04779,0.11,uu,uu60061972,2018-09-12T18:40:29.230Z,"22 km S of Mammoth, Wyoming",earthquake,0.49,1.43,0.486,4,reviewed,uu,uu
2014-03-30T14:00:11.580Z,44.7235,-110.6728333,4.98,1.88,ml,8,174,0.009187,0.08,uu,uu60061967,2018-09-12T18:40:24.210Z,"28 km S of Mammoth, Wyoming",earthquake,1.8,0.35,0.15,2,reviewed,uu,uu
2014-03-30T13:57:45.790Z,44.7658333,-110.7236667,3.49,2.27,ml,13,182,0.04182,0.16,uu,uu60061957,2018-09-12T18:40:22.810Z,"23 km S of Mammoth, Wyoming",earthquake,0.59,1.16,0.036,2,reviewed,uu,uu
2014-03-30T13:56:41.020Z,44.761,-110.7151667,3.88,2.93,ml,25,86,0.03545,0.13,uu,uu60061952,2018-09-12T18:40:21.160Z,"23 km S of Mammoth, Wyoming",earthquake,0.33,0.41,0.386,6,reviewed,uu,uu
2014-03-30T13:55:11.800Z,44.7733333,-110.7206667,4.18,1.68,ml,11,186,0.04836,0.18,uu,uu60003715,2018-09-12T18:40:19.750Z,"22 km S of Mammoth, Wyoming",earthquake,0.98,0.99,0.026,2,reviewed,uu,uu
2014-03-30T13:54:40.230Z,44.765,-110.7226667,2.67,1.67,ml,11,182,0.0408,0.1,uu,uu60061942,2018-09-12T18:40:18.340Z,"23 km S of Mammoth, Wyoming",earthquake,0.57,1.72,0.422,4,reviewed,uu,uu
2014-03-30T13:52:42.880Z,44.776,-110.7251667,4.08,1.41,ml,9,186,0.05181,0.12,uu,uu60061937,2018-09-12T18:40:14.580Z,"22 km S of Mammoth, Wyoming",earthquake,0.84,1.37,0.102,3,reviewed,uu,uu
2014-03-30T13:41:17.230Z,44.7738333,-110.6751667,4.12,1.93,ml,14,140,0.05151,0.14,uu,uu60061927,2018-09-12T18:40:10.550Z,"22 km S of Mammoth, Wyoming",earthquake,0.68,0.8,0.6,4,reviewed,uu,uu
2014-03-30T13:41:10.030Z,44.7143333,-110.7045,6.84,0.21,md,6,214,0.01218,0.05,uu,uu60004010,2018-09-12T18:40:09.270Z,"29 km S of Mammoth, Wyoming",earthquake,3.76,1.43,0.332,3,reviewed,uu,uu
2014-03-30T13:34:27.600Z,44.7736667,-110.7226667,2.18,0.27,md,7,190,0.04906,0.06,uu,uu60003890,2018-09-12T18:40:08.010Z,"22 km S of Mammoth, Wyoming",earthquake,0.94,31.61,0.254,2,reviewed,uu,uu
2014-03-30T13:33:44.310Z,44.7621667,-110.7273333,2.61,2.44,ml,8,179,0.03944,0.06,uu,uu60003835,2018-09-12T18:40:04.160Z,"23 km S of Mammoth, Wyoming",earthquake,0.68,2.33,0.361,6,reviewed,uu,uu
2014-03-30T13:33:37.020Z,44.7821667,-110.7085,3.84,2.08,ml,22,108,0.05577,0.18,uu,uu60061917,2018-09-12T18:40:02.630Z,"21 km S of Mammoth, Wyoming",earthquake,0.51,0.82,0.397,6,reviewed,uu,uu
2014-03-30T13:33:31.950Z,44.7626667,-110.7193333,3.59,0.75,ml,9,180,0.03784,0.11,uu,uu60003845,2018-09-12T18:40:01.300Z,"23 km S of Mammoth, Wyoming",earthquake,1.08,1.72,0.684,2,reviewed,uu,uu
2014-03-30T13:30:52.090Z,44.7696667,-110.688,4.39,3.55,ml,30,76,0.04459,0.18,uu,uu60061907,2018-09-12T18:39:56.980Z,"Wyoming",earthquake,0.31,0.51,0.363,6,reviewed,uu,uu
2014-03-30T13:30:40.370Z,44.7568333,-110.6823333,1.79,1.85,ml,10,165,0.03394,0.16,uu,uu60061912,2018-09-12T18:39:55.580Z,"24 km S of Mammoth, Wyoming",earthquake,1.02,0.34,0.572,4,reviewed,uu,uu
2014-03-30T13:28:15.850Z,44.7958333,-110.665,3.75,2.64,ml,11,208,0.07461,0.22,uu,uu60061902,2021-03-10T00:12:04.259Z,"20 km S of Mammoth, Wyoming",earthquake,1.82,1.16,0.341,5,reviewed,uu,uu
2014-03-30T13:28:11.820Z,44.7698333,-110.6981667,2.29,1.13,ml,6,191,0.04351,0.06,uu,uu60003805,2018-09-12T18:39:52.870Z,"22 km S of Mammoth, Wyoming",earthquake,0.75,6.35,0.427,2,reviewed,uu,uu
2014-03-30T13:28:02.060Z,44.7743333,-110.6915,3.71,1.38,ml,7,190,0.04861,0.11,uu,uu60003810,2021-02-18T19:37:43.773Z,"22 km S of Mammoth, Wyoming",earthquake,1,1.94,0.469,3,reviewed,uu,uu
2014-03-30T13:25:52.230Z,44.7625,-110.6835,3.9,1.95,ml,8,187,0.03877,0.11,uu,uu60061897,2018-09-12T18:39:50.170Z,"23 km S of Mammoth, Wyoming",earthquake,0.9,1.59,0.515,3,reviewed,uu,uu
2014-03-30T13:23:56.190Z,44.7621667,-110.688,3.97,2.65,ml,21,91,0.03738,0.21,uu,uu60061892,2018-09-12T18:39:47.310Z,"23 km S of Mammoth, Wyoming",earthquake,0.48,0.65,0.415,6,reviewed,uu,uu
2014-03-30T13:06:58.060Z,44.7716667,-110.6853333,4.46,1.81,ml,9,190,0.04702,0.09,uu,uu60061882,2018-09-12T18:39:45.950Z,"22 km S of Mammoth, Wyoming",earthquake,0.44,0.76,0.243,2,reviewed,uu,uu
2014-03-30T13:04:00.930Z,44.7523333,-110.688,3.38,1.97,ml,7,177,0.02815,0.05,uu,uu60003770,2018-09-12T18:39:44.610Z,"Wyoming",earthquake,1.05,1.35,0.299,3,reviewed,uu,uu
2014-03-30T13:03:38.300Z,44.7638333,-110.6863333,3.96,2.02,ml,8,186,0.03933,0.1,uu,uu60061877,2018-09-12T18:39:42.040Z,"23 km S of Mammoth, Wyoming",earthquake,0.8,0.77,0.149,2,reviewed,uu,uu
2014-03-30T13:01:44.190Z,44.7713333,-110.6666667,2.02,1.58,ml,6,256,0.05202,0.1,uu,uu60061872,2018-09-12T18:39:39.550Z,"22 km S of Mammoth, Wyoming",earthquake,1.89,8.7,0.825,2,reviewed,uu,uu
2014-03-30T13:00:03.250Z,44.7641667,-110.6811667,2.5,1.81,ml,10,186,0.04094,0.1,uu,uu60003970,2018-09-12T18:39:38.200Z,"Wyoming",earthquake,0.63,2.48,0.579,3,reviewed,uu,uu
2014-03-30T12:59:36.850Z,44.77,-110.6826667,3.72,1.61,ml,11,190,0.04601,0.1,uu,uu60061867,2018-09-12T18:39:36.840Z,"Wyoming",earthquake,0.75,1.17,0.391,4,reviewed,uu,uu
2014-03-30T12:54:33.010Z,44.785,-110.7086667,4.08,1.44,ml,8,251,0.0586,0.07,uu,uu60061862,2018-09-12T18:39:35.520Z,"21 km S of Mammoth, Wyoming",earthquake,2.1,1.26,0.593,2,reviewed,uu,uu
2014-03-30T12:52:37.960Z,44.7685,-110.6758333,3.19,1,md,9,189,0.04645,0.09,uu,uu60003820,2018-09-12T18:39:34.220Z,"23 km S of Mammoth, Wyoming",earthquake,1.64,3.45,0.614,3,reviewed,uu,uu
2014-03-30T12:52:02.640Z,44.7723333,-110.6575,1.75,2.08,ml,16,105,0.05643,0.31,uu,uu60061857,2018-09-12T18:39:32.820Z,"22 km S of Mammoth, Wyoming",earthquake,0.75,31.61,0.377,3,reviewed,uu,uu
2014-03-30T12:51:52.920Z,44.7581667,-110.6941667,4.63,0.2,md,9,181,0.03238,0.1,uu,uu60003765,2018-09-12T18:39:31.530Z,"24 km S of Mammoth, Wyoming",earthquake,1,0.96,0.338,2,reviewed,uu,uu
2014-03-30T12:50:01.630Z,44.7415,-110.7275,1.77,1.42,md,7,159,0.02264,0.13,uu,uu60003960,2018-09-12T18:39:26.590Z,"26 km S of Mammoth, Wyoming",earthquake,2.06,0.31,0.278,2,reviewed,uu,uu
2014-03-30T12:49:49.250Z,44.7626667,-110.7325,-0.15,0.77,md,6,179,0.04158,0.16,uu,uu60003955,2018-09-12T18:39:25.330Z,"23 km S of Mammoth, Wyoming",earthquake,1.52,0.46,0.425,3,reviewed,uu,uu
2014-03-30T12:48:58.700Z,44.7636667,-110.6895,2.1,-0.02,md,7,186,0.03852,0.09,uu,uu60061852,2018-09-12T18:39:24.020Z,"23 km S of Mammoth, Wyoming",earthquake,0.41,31.61,0.663,3,reviewed,uu,uu
2014-03-30T12:47:16.210Z,44.7736667,-110.6908333,3.2,0.05,md,9,190,0.04805,0.19,uu,uu60061847,2018-09-12T18:39:22.670Z,"22 km S of Mammoth, Wyoming",earthquake,0.97,2.59,0.343,3,reviewed,uu,uu
2014-03-30T12:34:39.160Z,44.7721667,-110.6846667,5.62,4.83,mw,35,63,0.04763,0.25,uu,uu60061837,2022-06-22T06:23:22.577Z,"22 km S of Mammoth, Wyoming",earthquake,0.41,0.79,,0,reviewed,uu,uu
2014-03-30T12:28:31.830Z,44.7931667,-110.676,3.57,1.66,ml,15,109,0.06952,0.19,uu,uu60061827,2018-09-12T18:39:19.080Z,"20 km S of Mammoth, Wyoming",earthquake,0.51,1.14,0.381,5,reviewed,uu,uu
2014-03-30T12:18:58.490Z,44.767,-110.6825,3.59,2.5,ml,22,148,0.04322,0.17,uu,uu60061822,2018-09-12T18:39:17.430Z,"23 km S of Mammoth, Wyoming",earthquake,0.37,0.54,0.37,6,reviewed,uu,uu
2014-03-30T11:03:12.600Z,44.7498333,-110.6915,1.99,2.33,ml,5,177,0.0249,0.09,uu,uu60003755,2018-09-12T18:39:15.960Z,"25 km S of Mammoth, Wyoming",earthquake,1.09,0.12,0.428,6,reviewed,uu,uu
2014-03-30T11:03:06.370Z,44.7725,-110.6833333,3.52,2.01,ml,17,94,0.04823,0.17,uu,uu60061807,2018-09-12T18:39:13.120Z,"22 km S of Mammoth, Wyoming",earthquake,0.46,0.98,0.426,6,reviewed,uu,uu
2014-03-30T10:36:25.970Z,44.7716667,-110.6838333,3.94,3.36,ml,24,76,0.04733,0.2,uu,uu60061787,2018-09-12T18:39:07.620Z,"22 km S of Mammoth, Wyoming",earthquake,0.39,0.61,0.344,6,reviewed,uu,uu
