Evid,EqLat,EqLon,EqDepSL,EqOt,CatMag,CatMagType,Date,Event-Mean-YPML,Event-Median-YPML,Event-Mean-YPML-S,Event-Median-YPML-S
60028802.0,44.783,-111.0896667,8.2,1372560493.29,0.93,l,2013-06-30 02:48:13.290000+00:00,0.9004001922746001,0.9004001922746001,0.8775304178246002,0.8775304178246002
60028812.0,44.759,-111.0595,10.0,1372567161.7299995,2.4,l,2013-06-30 04:39:21.730000+00:00,2.2969214330892678,2.2560877136960027,2.3465471276392678,2.3567174202831724
60028817.0,44.7645,-111.0541667,8.39,1372568786.619999,1.49,l,2013-06-30 05:06:26.619999+00:00,1.34871859737986,1.242419454291638,1.39834429192986,1.3645406178416382
60028822.0,44.7556667,-111.0516667,8.27,1372569986.58,1.19,l,2013-06-30 05:26:26.580000+00:00,1.0474505827648224,1.0092783815415491,1.0970762773148224,1.131399545091549
60028832.0,44.7533333,-111.0558333,5.94,1372570177.6100006,0.91,l,2013-06-30 05:29:37.610001+00:00,0.692644279452993,0.7256369223404104,0.742269974002993,0.831949865785335
60028837.0,44.758,-111.0508333,7.91,1372572416.8099976,1.15,l,2013-06-30 06:06:56.809998+00:00,1.003698295740263,0.9992584840451322,1.0533239902902631,1.1213796475951323
60028839.0,44.6288333,-110.7328333,8.68,1632319254.7799988,1.63,l,2021-09-22 14:00:54.779999+00:00,1.1293870211342965,1.1293870211342965,1.1583523439342964,1.1583523439342964
60028842.0,44.7631667,-111.042,5.41,1372578225.0900002,0.39,l,2013-06-30 07:43:45.090000+00:00,0.2634527786882961,0.2634527786882961,0.2405830042382961,0.2405830042382961
60028847.0,44.7593333,-111.0513333,8.55,1372579429.3899994,0.6,l,2013-06-30 08:03:49.389999+00:00,0.5907681388025894,0.5907681388025894,0.5678983643525893,0.5678983643525893
60028852.0,44.7628333,-111.0448333,7.93,1372583675.2700005,1.0,l,2013-06-30 09:14:35.270000+00:00,0.8562267592106619,0.814609728287374,0.905852453760662,0.8874917722731226
60028862.0,44.7553333,-111.0548333,8.08,1372589772.7699995,1.83,l,2013-06-30 10:56:12.770000+00:00,1.6755964843632785,1.7113825004713288,1.7252221789132784,1.8335036640213287
60028867.0,44.7575,-111.0506667,8.83,1372589929.579998,1.65,l,2013-06-30 10:58:49.579998+00:00,1.5273374998708955,1.5231246090478632,1.5769631944208955,1.645245772597863
60028872.0,44.7588333,-111.0516667,8.02,1372589971.8099997,0.95,l,2013-06-30 10:59:31.810000+00:00,0.9100161397881004,0.9100161397881004,0.8871463653381003,0.8871463653381003
60028882.0,44.7568333,-111.0501667,8.22,1372591177.5200005,0.76,l,2013-06-30 11:19:37.520000+00:00,0.7295620573139208,0.7295620573139208,0.7066922828639208,0.7066922828639208
60028889.0,44.5941667,-110.7218333,3.11,1632716004.9300003,1.59,l,2021-09-27 04:13:24.930000+00:00,1.1156143579308502,1.0137349770335669,1.1963919023641834,1.0735753164335669
60028892.0,44.7591667,-110.9185,8.58,1372604708.6399994,0.86,l,2013-06-30 15:05:08.639999+00:00,0.844670013580259,0.844670013580259,0.823633475380259,0.823633475380259
60028897.0,44.7551667,-110.9176667,10.51,1372604728.6499996,1.78,l,2013-06-30 15:05:28.650000+00:00,1.7775481199384653,1.875970367717559,1.8271738144884653,1.9051521201117756
60028902.0,44.7598333,-110.9145,8.12,1372604869.6299973,0.84,l,2013-06-30 15:07:49.629997+00:00,0.8316979584635599,0.8184380889334426,0.8363982219635598,0.8140180847967473
60028907.0,44.7591667,-110.9188333,8.7,1372604931.789997,1.34,l,2013-06-30 15:08:51.789997+00:00,1.350838448897118,1.3256717948434569,1.3555387123971183,1.3425087541423957
60028912.0,44.7583333,-110.918,7.79,1372604911.3400002,0.62,l,2013-06-30 15:08:31.340000+00:00,0.5968888434879004,0.5611076933718804,0.6015891069879004,0.6172815602718804
60028917.0,44.7565,-110.9175,8.85,1372604984.3799973,1.38,l,2013-06-30 15:09:44.379997+00:00,1.333278040889005,1.3986494416942643,1.382903735439005,1.3757796672442644
60028922.0,44.7605,-110.9143333,11.28,1372605072.38,1.82,l,2013-06-30 15:11:12.380000+00:00,1.849459567733815,1.939168600140728,1.899085262283815,1.9657826308535504
60028927.0,44.7585,-110.9128333,11.95,1372605190.3499994,2.21,l,2013-06-30 15:13:10.349999+00:00,2.2573887537340007,2.243087480787589,2.3070144482840007,2.301094583937589
60028932.0,44.7623333,-110.9213333,8.75,1372605410.619999,0.81,l,2013-06-30 15:16:50.619999+00:00,0.8252497373333337,0.7998921523692318,0.8299500008333337,0.8017710442577077
60028937.0,44.7565,-110.9128333,13.53,1372605464.9500008,2.71,l,2013-06-30 15:17:44.950001+00:00,2.692333960825237,2.7877966872142177,2.731652577705237,2.8476370266142177
60028942.0,44.7643333,-110.924,6.62,1372605581.4699974,0.78,l,2013-06-30 15:19:41.469997+00:00,0.7331674133834948,0.6925022451606491,0.7378676768834947,0.7523425845606491
60028947.0,44.7658333,-110.9196667,8.44,1372605716.5999985,0.9,l,2013-06-30 15:21:56.599998+00:00,0.9183605788416423,0.890961349619149,0.9230608423416424,0.950801689019149
60028957.0,44.7651667,-110.925,7.74,1372606386.96,0.59,l,2013-06-30 15:33:06.960000+00:00,0.5813187399755947,0.5184940841060672,0.5860190034755948,0.5783344235060672
60028962.0,44.7625,-110.9233333,6.55,1372606739.2799988,0.57,l,2013-06-30 15:38:59.279999+00:00,0.5200404006400935,0.4940397323672583,0.5247406641400936,0.5502135992672583
60028967.0,44.7631667,-110.9273333,6.55,1372607422.039999,0.7,l,2013-06-30 15:50:22.039999+00:00,0.6472718176601875,0.6176438333458618,0.6519720811601876,0.6738177002458619
60028982.0,44.758,-111.0521667,7.14,1372616169.67,0.99,l,2013-06-30 18:16:09.670000+00:00,0.8325176414273182,0.8330140801277073,0.8372179049273183,0.8928544195277073
60028997.0,44.7628333,-111.071,11.5,1372629678.3899994,2.51,l,2013-06-30 22:01:18.389999+00:00,2.459759524597505,2.403583358467916,2.509385219147505,2.525704522017916
60029012.0,44.802,-111.0078333,4.13,1372634530.0599997,0.58,l,2013-06-30 23:22:10.060000+00:00,0.5411041233779675,0.5411041233779675,0.5182343489279675,0.5182343489279675
60029014.0,44.607,-110.7311667,3.79,1633049089.9199982,1.22,l,2021-10-01 00:44:49.919998+00:00,1.161146502320349,1.161146502320349,1.1092349475203491,1.1092349475203491
60029047.0,44.8158333,-110.7746667,14.73,1372671952.1299973,0.55,l,2013-07-01 09:45:52.129997+00:00,0.8174190607797491,0.8174190607797491,0.7963825225797492,0.7963825225797492
60029052.0,44.7593333,-110.9173333,8.6,1372675521.5200005,0.96,l,2013-07-01 10:45:21.520000+00:00,0.9622881278632196,0.938587922112586,0.9669883913632196,0.9627066406530258
60029054.0,44.7741667,-111.0226667,8.13,1633110254.37,1.88,l,2021-10-01 17:44:14.370000+00:00,1.6431749181424464,1.674455526393256,1.6824935350224468,1.672545832593256
60029057.0,44.7556667,-110.9148333,10.99,1372675666.3899994,1.95,l,2013-07-01 10:47:46.389999+00:00,1.957381221351884,2.0649286192840446,2.007006915901884,2.0438920810840444
60029062.0,44.7606667,-110.9168333,13.97,1372675747.98,3.08,l,2013-07-01 10:49:07.980000+00:00,3.083977087891419,3.038524536996293,3.123295704771419,3.098364876396293
60029067.0,44.759,-110.9223333,9.12,1372676192.6899986,1.05,l,2013-07-01 10:56:32.689999+00:00,1.0649905579868657,1.000355288581877,1.0696908214868657,1.044129073237983
60029072.0,44.7593333,-110.9163333,9.49,1372676321.3099976,1.09,l,2013-07-01 10:58:41.309998+00:00,1.1123665568803904,1.1123665568803904,1.0913300186803907,1.0913300186803907
60029077.0,44.76,-110.9175,11.53,1372676271.2199974,1.78,l,2013-07-01 10:57:51.219997+00:00,1.813816526458474,1.9062985947495703,1.863442221008474,1.8992719696019909
60029082.0,44.7651667,-110.9153333,10.8,1372676540.6099987,0.92,l,2013-07-01 11:02:20.609999+00:00,1.0048345335196267,0.986765641104525,1.009534797019627,0.9832261211888264
60029084.0,44.6441667,-110.7386667,4.26,1633059655.489998,1.27,l,2021-10-01 03:40:55.489998+00:00,0.9087141739096168,1.0789913412707617,0.8940532505096167,0.9770779254707616
60029087.0,44.7573333,-110.9146667,9.64,1372676672.3899994,0.96,l,2013-07-01 11:04:32.389999+00:00,0.9917399095184688,0.974273751138387,0.9964401730184688,1.0155166244870837
60029097.0,44.7555,-110.9185,8.8,1372676977.4399986,0.76,l,2013-07-01 11:09:37.439999+00:00,0.7645177809378053,0.7665592614073737,0.7692180444378054,0.8092612356055173
60029102.0,44.7543333,-110.9143333,8.81,1372677009.6599998,0.98,l,2013-07-01 11:10:09.660000+00:00,0.9819688618663016,1.0024033155017418,0.9866691253663016,0.9004898997017418
60029107.0,44.7576667,-110.9205,9.28,1372677035.0200005,1.07,l,2013-07-01 11:10:35.020000+00:00,1.0890900604887408,1.0196630226955348,1.093790323988741,1.050552341832261
60029112.0,44.7568333,-110.9165,9.55,1372677104.3799973,0.97,l,2013-07-01 11:11:44.379997+00:00,1.0013748559868003,1.0509297468540386,1.0060751194868007,0.9567962414807608
60029122.0,44.759,-110.9115,12.41,1372677146.3099997,1.54,l,2013-07-01 11:12:26.310000+00:00,1.5944692175685462,1.6147034803768208,1.6440949121185462,1.6115664410731458
60029127.0,44.7626667,-110.9181667,10.12,1372677451.67,0.6,l,2013-07-01 11:17:31.670000+00:00,0.793958014634579,0.793958014634579,0.7710882401845791,0.7710882401845791
60029137.0,44.7546667,-110.9185,10.68,1372677662.49,2.65,l,2013-07-01 11:21:02.490000+00:00,2.556777639455787,2.5595815248461715,2.5960962563357866,2.613297601692142
60029142.0,44.758,-110.9155,11.93,1372677644.3499985,1.56,l,2013-07-01 11:20:44.349998+00:00,1.5968888470815554,1.593441636885756,1.6465145416315554,1.6415803432273548
60029144.0,44.7616667,-110.632,2.67,1633387283.6499996,2.2,l,2021-10-04 22:41:23.650000+00:00,1.2211269312074229,1.2211269312074229,1.2500922540074229,1.2500922540074229
60029147.0,44.7568333,-110.923,9.01,1372677835.2799988,0.75,l,2013-07-01 11:23:55.279999+00:00,0.7633469965760984,0.8213178274629911,0.7680472600760982,0.8811581668629911
60029152.0,44.7541667,-110.9206667,9.86,1372677902.69,1.13,l,2013-07-01 11:25:02.690000+00:00,1.1637883190637797,1.2078961765228902,1.1684885825637796,1.1332195052663565
60029157.0,44.7551667,-110.9141667,9.31,1372677925.9899998,0.98,l,2013-07-01 11:25:25.990000+00:00,1.0036755950365908,0.9636702273427354,1.0083758585365905,1.0130254564530428
60029164.0,44.7425,-110.6235,6.9,1633386898.329998,1.48,l,2021-10-04 22:34:58.329998+00:00,1.032053017062323,1.0195558211390685,1.017392093662323,0.9176424053390684
60029167.0,44.7533333,-110.9168333,9.5,1372678021.0,1.67,l,2013-07-01 11:27:01+00:00,1.630921738041387,1.7262951499656929,1.680547432591387,1.703425375515693
60029172.0,44.7591667,-110.9308333,9.54,1372678115.0499992,0.65,l,2013-07-01 11:28:35.049999+00:00,0.683376911164896,0.6819983940943068,0.688077174664896,0.6873217880092175
60029177.0,44.7583333,-110.9185,8.27,1372678254.3600006,1.0,l,2013-07-01 11:30:54.360001+00:00,0.9882054409873174,0.9743378740948508,0.9929057044873174,0.999140552869024
60029182.0,44.7591667,-110.9203333,6.63,1372678293.4399986,0.78,l,2013-07-01 11:31:33.439999+00:00,0.7249232570820938,0.6934891823463496,0.7296235205820937,0.7496630492463496
60029192.0,44.7588333,-110.9238333,10.98,1372680653.7999992,1.29,l,2013-07-01 12:10:53.799999+00:00,1.3743329096078407,1.4345168870771008,1.379033173107841,1.3698825530618977
60029244.0,44.6593333,-110.7135,9.79,1633866424.2399998,0.62,l,2021-10-10 11:47:04.240000+00:00,0.6225695316499675,0.6225695316499675,0.6015329934499676,0.6015329934499676
60029292.0,44.7618333,-111.0551667,9.95,1372768760.1299992,2.87,l,2013-07-02 12:39:20.129999+00:00,2.770787758254181,2.8304575919943917,2.820413452804181,2.807587817544391
60029297.0,44.7608333,-111.0435,8.14,1372773413.2700005,0.48,l,2013-07-02 13:56:53.270000+00:00,0.4657234828739982,0.4657234828739982,0.4428537084239982,0.4428537084239982
60029332.0,44.7618333,-111.049,7.77,1372789500.25,1.29,l,2013-07-02 18:25:00.250000+00:00,1.142986193412555,1.0473920829343166,1.192611887962555,1.1695132464843168
60029409.0,44.7326667,-110.6826667,4.42,1636216710.959999,1.89,l,2021-11-06 16:38:30.959999+00:00,1.5113317127910997,1.5634884613933893,1.5506503296710996,1.6196623282933893
60029427.0,44.698,-111.1278333,8.08,1372844795.829998,0.23,l,2013-07-03 09:46:35.829998+00:00,0.08191077512442,0.08191077512442,0.05904100067442,0.05904100067442
60029454.0,44.7631667,-110.743,10.25,1636880127.2999992,1.16,l,2021-11-14 08:55:27.299999+00:00,1.3761045326035446,1.3761045326035446,1.3532347581535449,1.3532347581535449
60029487.0,44.7511667,-111.0471667,1.79,1372908006.0299995,0.6,l,2013-07-04 03:20:06.029999+00:00,0.2965228789446065,0.2965228789446065,0.2736531044946065,0.2736531044946065
60029534.0,44.6008333,-110.7258333,8.27,1637938759.7399998,1.0,l,2021-11-26 14:59:19.740000+00:00,0.8627799651947017,0.8404862687195671,0.8978847695697016,0.9317324156695672
60029544.0,44.5955,-110.7328333,7.74,1637938809.0500002,1.78,l,2021-11-26 15:00:09.050000+00:00,1.639110588592796,1.7059353112373574,1.678429205472796,1.6683377416073326
60029557.0,44.8178333,-110.9795,11.87,1372944081.9899998,1.42,l,2013-07-04 13:21:21.990000+00:00,1.5518290289293528,1.5173591538809097,1.5565292924293528,1.5771994932809097
60029587.0,44.566,-110.9316667,12.51,1373001956.1699982,0.89,l,2013-07-05 05:25:56.169998+00:00,0.96854939693014,0.9903367200781186,0.97324966043014,1.0501770594781186
60029677.0,44.5496667,-110.9283333,12.15,1373070470.7000008,0.97,l,2013-07-06 00:27:50.700001+00:00,1.0564198306896502,1.0626828675353823,1.06112009418965,1.0555280892727146
60029704.0,44.5643333,-110.6903333,5.68,1640663446.4199982,1.6,l,2021-12-28 03:50:46.419998+00:00,1.5295080792004083,1.3457995394444298,1.5563677052337417,1.5302015271444298
60029842.0,44.3171667,-111.0546667,21.78,1373181310.3199997,1.62,l,2013-07-07 07:15:10.320000+00:00,1.853635334262144,1.7941720147362197,1.8998561471954776,1.9785740024362195
60029847.0,44.4796667,-111.1008333,5.66,1373181398.0999985,1.23,l,2013-07-07 07:16:38.099998+00:00,1.3063998098147265,1.3655416741436597,1.35262062274806,1.3890146131725052
60029857.0,44.4503333,-111.0121667,12.0,1373181605.0699997,1.62,l,2013-07-07 07:20:05.070000+00:00,1.6186901484048364,1.5896271399949715,1.6683158429548364,1.633412957657478
60029872.0,44.4473333,-111.0278333,5.9,1373183578.3999977,1.27,l,2013-07-07 07:52:58.399998+00:00,1.2713828143240775,1.224622386092521,1.3176036272574112,1.280796252992521
60029887.0,44.4435,-111.021,7.95,1373184902.57,1.4,l,2013-07-07 08:15:02.570000+00:00,1.352162404898098,1.287802697409069,1.401788099448098,1.408090624709069
60029889.0,44.3573333,-111.0348333,1.93,1643270065.1099987,1.47,l,2022-01-27 07:54:25.109999+00:00,1.5127985279661105,1.5127985279661105,1.5540428139161104,1.5540428139161104
60029892.0,44.4418333,-111.0211667,8.91,1373184939.9399986,1.54,l,2013-07-07 08:15:39.939999+00:00,1.513404859842468,1.4506001174140222,1.563030554392468,1.5708880447140223
60029939.0,44.4543333,-110.6015,1.98,1644397846.9300003,1.77,l,2022-02-09 09:10:46.930000+00:00,1.333562768817895,1.333562768817895,1.424808915767895,1.424808915767895
60029967.0,44.559,-111.0908333,22.5,1373228767.4199996,1.26,l,2013-07-07 20:26:07.420000+00:00,1.5111865339787185,1.5344684156591724,1.5608122285287185,1.5590048620270829
60030064.0,44.3125,-110.6615,8.21,1647030117.4099998,1.53,l,2022-03-11 20:21:57.410000+00:00,1.7534259238180303,1.7534259238180303,1.7946702097680305,1.7946702097680305
60030174.0,44.7538333,-110.9241667,9.33,1648531569.0,0.85,l,2022-03-29 05:26:09+00:00,0.9723080186720308,0.9723080186720308,0.9494382442220308,0.9494382442220308
60030184.0,44.7558333,-110.9231667,7.66,1648545189.75,0.59,l,2022-03-29 09:13:09.750000+00:00,0.6570057055465346,0.6570057055465346,0.6341359310965347,0.6341359310965347
60030254.0,44.7556667,-110.931,6.02,1648532717.6599998,0.89,l,2022-03-29 05:45:17.660000+00:00,0.8799470114167788,0.8799470114167788,0.8570772369667787,0.8570772369667787
60030297.0,44.7681667,-111.0685,11.24,1373544269.3499985,1.41,l,2013-07-11 12:04:29.349998+00:00,1.3623949404335445,1.2659870055391358,1.4120206349835445,1.3881081690891357
60030307.0,44.7496667,-111.0661667,2.36,1373545176.5,0.47,l,2013-07-11 12:19:36.500000+00:00,0.1676157586498026,0.1676157586498026,0.1447459841998026,0.1447459841998026
60030442.0,44.7365,-110.8565,4.7,1373694482.59,0.44,l,2013-07-13 05:48:02.590000+00:00,0.1942169943420457,0.1942169943420457,0.1731804561420457,0.1731804561420457
60030447.0,44.7391667,-110.8708333,2.33,1373694532.699997,0.64,l,2013-07-13 05:48:52.699997+00:00,0.3367143667934248,0.3367143667934248,0.3156778285934248,0.3156778285934248
60030452.0,44.7476667,-110.8511667,8.27,1373694645.539997,0.66,l,2013-07-13 05:50:45.539997+00:00,0.5371644949066504,0.5371644949066504,0.5161279567066503,0.5161279567066503
60030457.0,44.7426667,-110.8658333,5.81,1373695565.19,1.3,l,2013-07-13 06:06:05.190000+00:00,1.161916894163465,1.2090982127857972,1.1666171576634652,1.1071847969857973
60030462.0,44.7398333,-110.8631667,7.94,1373695645.1599998,1.34,l,2013-07-13 06:07:25.160000+00:00,1.2660056569678142,1.337884821664623,1.2707059204678144,1.2359714058646232
60030467.0,44.7441667,-110.8648333,7.85,1373695712.1399994,0.88,l,2013-07-13 06:08:32.139999+00:00,0.794531563161001,0.794531563161001,0.7734950249610011,0.7734950249610011
60030469.0,44.7533333,-110.9771667,9.82,1649530773.079998,1.78,l,2022-04-09 18:59:33.079998+00:00,1.8730623980703431,1.8730623980703431,1.8501926236203432,1.8501926236203432
60030477.0,44.7448333,-110.8605,8.96,1373695857.7199974,1.35,l,2013-07-13 06:10:57.719997+00:00,1.2573596981694897,1.2481338627724052,1.30698539271949,1.2893781487224052
60030482.0,44.7401667,-110.8623333,6.73,1373696125.9399986,1.11,l,2013-07-13 06:15:25.939999+00:00,0.9975958751036892,1.036180150035675,1.047221569653689,1.041804201003792
60030487.0,44.739,-110.8701667,6.35,1373696764.73,1.78,l,2013-07-13 06:26:04.730000+00:00,1.658592059192601,1.631594949063401,1.708217753742601,1.7132267731600188
60030492.0,44.742,-110.8626667,4.7,1373698678.4799995,1.09,l,2013-07-13 06:57:58.480000+00:00,0.922288980699322,0.943192043515759,0.926989244199322,0.841278627715759
60030497.0,44.7433333,-110.862,6.24,1373699911.869999,1.26,l,2013-07-13 07:18:31.869999+00:00,1.0951613173336296,1.0970005100679332,1.1447870118836296,1.1407401088610394
60030502.0,44.7461667,-110.8673333,7.26,1373700017.7399998,1.23,l,2013-07-13 07:20:17.740000+00:00,1.09619338513634,1.120997526720137,1.14581907968634,1.1348005831958083
60030507.0,44.7445,-110.858,5.79,1373700088.5299988,0.37,l,2013-07-13 07:21:28.529999+00:00,0.2348694821431797,0.2385062406868761,0.2395697456431797,0.136592824886876
60030512.0,44.7466667,-110.8698333,7.99,1373700138.58,1.02,l,2013-07-13 07:22:18.580000+00:00,0.7983783836472851,0.7567994172337296,0.8985171149806185,0.8129732841337296
60030517.0,44.7423333,-110.8643333,7.4,1373707526.3199997,1.19,l,2013-07-13 09:25:26.320000+00:00,1.1028755251575664,1.1351087888653622,1.1525012197075664,1.1763530748153623
60030522.0,44.7453333,-110.8606667,8.23,1373707604.5200005,1.32,l,2013-07-13 09:26:44.520000+00:00,1.26331183833393,1.3022456503941882,1.26801210183393,1.2003322345941885
60030532.0,44.7398333,-110.8625,7.55,1373715333.1100006,0.75,l,2013-07-13 11:35:33.110001+00:00,0.660890869973589,0.6251398323158563,0.6655911334735891,0.6849801717158563
60030537.0,44.7398333,-110.8621667,7.09,1373716462.3799992,1.03,l,2013-07-13 11:54:22.379999+00:00,0.9226131821642348,0.8324313181361498,0.927313445664235,0.8337017482694891
60030547.0,44.744,-110.8556667,8.15,1373716698.1000004,1.12,l,2013-07-13 11:58:18.100000+00:00,1.064607744409918,1.145424184222238,1.0693080079099182,1.0435107684222382
60030729.0,44.7771667,-110.8013333,3.14,1659167487.539999,0.28,l,2022-07-30 07:51:27.539999+00:00,0.0635463236665367,0.0635463236665367,0.0425097854665367,0.0425097854665367
